2024-05-19 17:43:18.660910: [training]
2024-05-19 17:43:24.944097: iter: [1/100], train_loss: 5.039660, valid_loss: 0.127009, best_valid_loss: 0.127009, lr: 0.00100
2024-05-19 17:43:26.577048: iter: [2/100], train_loss: 2.278758, valid_loss: 0.142478, best_valid_loss: 0.127009, lr: 0.00100
2024-05-19 17:43:28.250371: iter: [3/100], train_loss: 1.162845, valid_loss: 0.035330, best_valid_loss: 0.035330, lr: 0.00100
2024-05-19 17:43:29.953336: iter: [4/100], train_loss: 0.641161, valid_loss: 0.023495, best_valid_loss: 0.023495, lr: 0.00100
2024-05-19 17:43:31.631279: iter: [5/100], train_loss: 0.406456, valid_loss: 0.049430, best_valid_loss: 0.023495, lr: 0.00100
2024-05-19 17:43:33.390185: iter: [6/100], train_loss: 0.333465, valid_loss: 0.008343, best_valid_loss: 0.008343, lr: 0.00100
2024-05-19 17:43:35.365307: iter: [7/100], train_loss: 0.218117, valid_loss: 0.019409, best_valid_loss: 0.008343, lr: 0.00100
2024-05-19 17:43:37.030291: iter: [8/100], train_loss: 0.146985, valid_loss: 0.009717, best_valid_loss: 0.008343, lr: 0.00100
2024-05-19 17:43:38.648344: iter: [9/100], train_loss: 0.126667, valid_loss: 0.009277, best_valid_loss: 0.008343, lr: 0.00100
2024-05-19 17:43:40.324513: iter: [10/100], train_loss: 0.123678, valid_loss: 0.007518, best_valid_loss: 0.007518, lr: 0.00100
2024-05-19 17:43:42.015961: iter: [11/100], train_loss: 0.082948, valid_loss: 0.005061, best_valid_loss: 0.005061, lr: 0.00100
2024-05-19 17:43:43.776943: iter: [12/100], train_loss: 0.073336, valid_loss: 0.004610, best_valid_loss: 0.004610, lr: 0.00100
2024-05-19 17:43:45.473436: iter: [13/100], train_loss: 0.073416, valid_loss: 0.003972, best_valid_loss: 0.003972, lr: 0.00100
2024-05-19 17:43:47.102730: iter: [14/100], train_loss: 0.065226, valid_loss: 0.004478, best_valid_loss: 0.003972, lr: 0.00100
2024-05-19 17:43:48.842752: iter: [15/100], train_loss: 0.060329, valid_loss: 0.003469, best_valid_loss: 0.003469, lr: 0.00100
2024-05-19 17:43:50.536534: iter: [16/100], train_loss: 0.059345, valid_loss: 0.004001, best_valid_loss: 0.003469, lr: 0.00100
2024-05-19 17:43:52.237876: iter: [17/100], train_loss: 0.058013, valid_loss: 0.003474, best_valid_loss: 0.003469, lr: 0.00100
2024-05-19 17:43:53.937848: iter: [18/100], train_loss: 0.056164, valid_loss: 0.003983, best_valid_loss: 0.003469, lr: 0.00100
2024-05-19 17:43:55.566878: iter: [19/100], train_loss: 0.053082, valid_loss: 0.004056, best_valid_loss: 0.003469, lr: 0.00100
2024-05-19 17:43:57.105129: iter: [20/100], train_loss: 0.050449, valid_loss: 0.002915, best_valid_loss: 0.002915, lr: 0.00100
2024-05-19 17:43:58.432822: iter: [21/100], train_loss: 0.050522, valid_loss: 0.003354, best_valid_loss: 0.002915, lr: 0.00100
2024-05-19 17:43:59.669186: iter: [22/100], train_loss: 0.046584, valid_loss: 0.003027, best_valid_loss: 0.002915, lr: 0.00100
2024-05-19 17:44:01.050445: iter: [23/100], train_loss: 0.045227, valid_loss: 0.002596, best_valid_loss: 0.002596, lr: 0.00100
2024-05-19 17:44:02.412723: iter: [24/100], train_loss: 0.044051, valid_loss: 0.002766, best_valid_loss: 0.002596, lr: 0.00100
2024-05-19 17:44:03.869112: iter: [25/100], train_loss: 0.045557, valid_loss: 0.002274, best_valid_loss: 0.002274, lr: 0.00100
2024-05-19 17:44:05.251792: iter: [26/100], train_loss: 0.043349, valid_loss: 0.003093, best_valid_loss: 0.002274, lr: 0.00100
2024-05-19 17:44:06.577747: iter: [27/100], train_loss: 0.040586, valid_loss: 0.002243, best_valid_loss: 0.002243, lr: 0.00100
2024-05-19 17:44:07.875763: iter: [28/100], train_loss: 0.039901, valid_loss: 0.002869, best_valid_loss: 0.002243, lr: 0.00100
2024-05-19 17:44:09.198726: iter: [29/100], train_loss: 0.040015, valid_loss: 0.002850, best_valid_loss: 0.002243, lr: 0.00100
2024-05-19 17:44:10.589175: iter: [30/100], train_loss: 0.038974, valid_loss: 0.002281, best_valid_loss: 0.002243, lr: 0.00100
2024-05-19 17:44:11.941731: iter: [31/100], train_loss: 0.038506, valid_loss: 0.001629, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:13.283327: iter: [32/100], train_loss: 0.034722, valid_loss: 0.001976, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:14.690979: iter: [33/100], train_loss: 0.037208, valid_loss: 0.002466, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:16.164650: iter: [34/100], train_loss: 0.037078, valid_loss: 0.004031, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:17.552667: iter: [35/100], train_loss: 0.048683, valid_loss: 0.004151, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:18.838529: iter: [36/100], train_loss: 0.048220, valid_loss: 0.002833, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:20.249301: iter: [37/100], train_loss: 0.041229, valid_loss: 0.002712, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:21.592833: iter: [38/100], train_loss: 0.039675, valid_loss: 0.001705, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:23.024010: iter: [39/100], train_loss: 0.036181, valid_loss: 0.002335, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:24.449376: iter: [40/100], train_loss: 0.035460, valid_loss: 0.002942, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:25.770898: iter: [41/100], train_loss: 0.034515, valid_loss: 0.002479, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:27.047676: iter: [42/100], train_loss: 0.034593, valid_loss: 0.002445, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:28.410681: iter: [43/100], train_loss: 0.038045, valid_loss: 0.003942, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:29.787384: iter: [44/100], train_loss: 0.034891, valid_loss: 0.002052, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:31.074014: iter: [45/100], train_loss: 0.034786, valid_loss: 0.003941, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:32.503740: iter: [46/100], train_loss: 0.035197, valid_loss: 0.002177, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:33.933255: iter: [47/100], train_loss: 0.034535, valid_loss: 0.002648, best_valid_loss: 0.001629, lr: 0.00100
2024-05-19 17:44:35.346004: iter: [48/100], train_loss: 0.033073, valid_loss: 0.001426, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:36.879411: iter: [49/100], train_loss: 0.031879, valid_loss: 0.002150, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:38.251060: iter: [50/100], train_loss: 0.032809, valid_loss: 0.002853, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:39.685869: iter: [51/100], train_loss: 0.032308, valid_loss: 0.002644, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:41.026809: iter: [52/100], train_loss: 0.029603, valid_loss: 0.003289, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:42.487282: iter: [53/100], train_loss: 0.031588, valid_loss: 0.001989, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:43.795579: iter: [54/100], train_loss: 0.030284, valid_loss: 0.001984, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:45.058865: iter: [55/100], train_loss: 0.031641, valid_loss: 0.001502, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:46.465818: iter: [56/100], train_loss: 0.030701, valid_loss: 0.002142, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:47.840468: iter: [57/100], train_loss: 0.028945, valid_loss: 0.002832, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:49.178054: iter: [58/100], train_loss: 0.031585, valid_loss: 0.002426, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:50.532581: iter: [59/100], train_loss: 0.030342, valid_loss: 0.002829, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:51.840904: iter: [60/100], train_loss: 0.028276, valid_loss: 0.002951, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:53.133132: iter: [61/100], train_loss: 0.029917, valid_loss: 0.002400, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:54.386705: iter: [62/100], train_loss: 0.030340, valid_loss: 0.001506, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:55.723720: iter: [63/100], train_loss: 0.030612, valid_loss: 0.003094, best_valid_loss: 0.001426, lr: 0.00100
2024-05-19 17:44:57.134791: iter: [64/100], train_loss: 0.029497, valid_loss: 0.002013, best_valid_loss: 0.001426, lr: 0.00100
